CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'b') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'c') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'd') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'e') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'c', 'a') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'c', 'b') 1442
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'e', 'b') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'b', 'b') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'c', 'a') 1442
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'c', 'b') 1462
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'e', 'a') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'e', 'b') 1578
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'a', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'a', 'b') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'b', 'a') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'b', 'b') 1578
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'c', 'a') 1598
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'c', 'b') 1618
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'a', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'a', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'b', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'b', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'c', 'a') 1422
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'e', 'a') 1538
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'b', 'd', 'a', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'b', 'd', 'a', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'b', 'd', 'b', 'a') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a') 1538
CRITICAL:root:('a', 'a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'b', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'a', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'a', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'a', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'a', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'a', 'c', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'd', 'e', 'a', 'c', 'e', 'd', 'c', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'd', 'e', 'a', 'c', 'e', 'd', 'c', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'd', 'e', 'a', 'c', 'e', 'd', 'c', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'b', 'c', 'e', 'd', 'c', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'd', 'e', 'c', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'd', 'e', 'c', 'a', 'e', 'd', 'c', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'd', 'e', 'c', 'a', 'e', 'd', 'c', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'a', 'e', 'd', 'c', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'b', 'e', 'd', 'c', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'a', 'c', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'a', 'c', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'a', 'c', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'a', 'a') 1415
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'a', 'b') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'b', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'b', 'b') 1455
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'b', 'c', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'b', 'c', 'd', 'a', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'b', 'c', 'd', 'a', 'b') 1455
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'b', 'c', 'd', 'b', 'a') 1455
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'b', 'c', 'd', 'b', 'b') 1475
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'a', 'a') 1415
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'a', 'b') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'b', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'b', 'b') 1455
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'c', 'a') 1475
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'c', 'b') 1495
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'b', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'a', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'a', 'b') 1455
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'b', 'a') 1455
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'b', 'b') 1475
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'c', 'a') 1495
CRITICAL:root:('a', 'e', 'a', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'c', 'a', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'c', 'a', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'c', 'd', 'a', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'c', 'd', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'd', 'a', 'c', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'd', 'c', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'd', 'c', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'd', 'c', 'e', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'd', 'c', 'e', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'd', 'c', 'e', 'd', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'a', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'a', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'a', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'c', 'd', 'a', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'c', 'd', 'e', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'd', 'a', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'd', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'd', 'c', 'a', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'd', 'c', 'e', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'a', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'a', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'a', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'c', 'd', 'a', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'c', 'd', 'e', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'a', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'c', 'a', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'c', 'e', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'c', 'e', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'e', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'e', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'e', 'c', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'a', 'd', 'e', 'c', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'a', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'c', 'a', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'c', 'e', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'c', 'e', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'e', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'e', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'e', 'c', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'e', 'c', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'e', 'd', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'c', 'a', 'a', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'c', 'a', 'e', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'c', 'a', 'e', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'c', 'e', 'a', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'c', 'e', 'a', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('c', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'a', 'e', 'a', 'c', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'a', 'e', 'c', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'a', 'e', 'c', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'a', 'e', 'c', 'd', 'e', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'a', 'e', 'c', 'd', 'e', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'a', 'c', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'c', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'c', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'c', 'd', 'e', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'c', 'd', 'e', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'c', 'e', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'c', 'e', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'c', 'e', 'd', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'c', 'e', 'd', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'a', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'd', 'e', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'd', 'e', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'e', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'e', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'e', 'c', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'e', 'c', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'e', 'd', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'a', 'e', 'd', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'a', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'a', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'a', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'd', 'a', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'd', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'd', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'd', 'e', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'd', 'e', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'd', 'e', 'c', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'e', 'd', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'c', 'e', 'd', 'c', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'd', 'a', 'c', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'd', 'c', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'd', 'c', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'd', 'c', 'e', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'd', 'c', 'e', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'd', 'c', 'e', 'd', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'd', 'e', 'c', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'a', 'd', 'e', 'c', 'd', 'a', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'a', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'a', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'a', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'c', 'a', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'c', 'e', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'c', 'e', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'e', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'e', 'a', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'e', 'c', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'd', 'e', 'c', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'e', 'd', 'a', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('e', 'c', 'a', 'e', 'd', 'c', 'a', 'd', 'a', 'a', 'a') 1295
